instrument,time,measured_pressure,measured_temperature
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:34:00,107.74323,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:35:00,107.74323,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:36:00,107.7138,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:37:00,107.7138,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:38:00,107.69418,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:39:00,107.68437,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:40:00,107.69418,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:41:00,107.67456,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:42:00,107.67456,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:43:00,107.63532,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:44:00,107.63532,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:45:00,107.63532,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:46:00,107.62551,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:47:00,107.60589,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:48:00,107.60589,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:49:00,107.57646,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:50:00,107.57646,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:51:00,107.56665,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:52:00,107.55684,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:53:00,107.5176,30.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:54:00,107.53722,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:55:00,107.50779,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:56:00,107.48817,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:57:00,107.47836,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:58:00,107.46855,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 17:59:00,107.46855,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:00:00,107.42931,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:01:00,107.44893,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:02:00,107.42931,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:03:00,107.4195,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:04:00,107.39988,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:05:00,107.37045,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:06:00,107.37045,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:07:00,107.36064,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:08:00,107.33121,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:09:00,107.33121,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:10:00,107.27235,30.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:11:00,107.30178,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:12:00,107.27235,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:13:00,107.27235,31
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:14:00,107.24292,31.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:15:00,107.24292,31.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:16:00,107.23311,31.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:17:00,107.21349,31.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:18:00,107.19387,31.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:19:00,107.16444,31.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:20:00,107.16444,31.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:21:00,107.16444,31.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:22:00,107.13501,31.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:23:00,107.13501,31.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:24:00,107.10558,31.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:25:00,107.10558,31.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:26:00,107.10558,31.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:27:00,107.07615,31.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:28:00,107.06634,31.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:29:00,107.04672,31.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:30:00,107.04672,31.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:31:00,107.03691,31.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:32:00,107.0271,31.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:33:00,106.98786,31.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:34:00,106.98786,31.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:35:00,106.97805,31.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:36:00,106.95843,31.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:37:00,106.94862,31.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:38:00,106.94862,31.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:39:00,106.90938,31.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:40:00,106.90938,31.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:41:00,106.90938,31.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:42:00,106.87014,31.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:43:00,106.84071,31.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:44:00,106.8309,31.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:45:00,106.84071,31.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:46:00,106.8309,31.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:47:00,106.80147,31.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:48:00,106.78185,31.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:49:00,106.78185,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:50:00,106.77204,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:51:00,106.77204,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:52:00,106.75242,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:53:00,106.74261,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:54:00,106.74261,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:55:00,106.71318,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:56:00,106.71318,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:57:00,106.70337,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:58:00,106.68375,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 18:59:00,106.68375,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:00:00,106.66413,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:01:00,106.6347,31.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:02:00,106.65432,31.7
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:03:00,106.62489,31.7
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:04:00,106.60527,31.7
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:05:00,106.60527,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:06:00,106.59546,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:07:00,106.59546,31.7
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:08:00,106.58565,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:09:00,106.56603,31.7
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:10:00,106.54641,31.7
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:11:00,106.50717,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:12:00,106.5366,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:13:00,106.5366,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:14:00,106.50717,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:15:00,106.48755,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:16:00,106.47774,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:17:00,106.47774,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:18:00,106.45812,31.8
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:19:00,106.41888,31.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:20:00,106.44831,31.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:21:00,106.41888,31.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:22:00,106.42869,31.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:23:00,106.47774,31.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:24:00,106.41888,31.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:25:00,106.39926,31.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:26:00,106.37964,31.9
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:27:00,106.31097,32
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:28:00,105.83028,32
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:29:00,106.3404,32
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:30:00,106.31097,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:31:00,106.30116,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:32:00,106.31097,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:33:00,106.27173,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:34:00,106.30116,32
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:35:00,106.26192,32
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:36:00,106.26192,32
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:37:00,106.28154,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:38:00,106.2423,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:39:00,106.19325,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:40:00,106.19325,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:41:00,106.18344,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:42:00,106.18344,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:43:00,106.15401,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:44:00,106.18344,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:45:00,106.15401,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:46:00,106.15401,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:47:00,106.13439,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:48:00,106.13439,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:49:00,106.09515,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:50:00,106.10496,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:51:00,106.09515,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:52:00,106.06572,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:53:00,106.07553,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:54:00,106.06572,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:55:00,106.05591,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:56:00,106.05591,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:57:00,106.01667,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:58:00,106.01667,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 19:59:00,106.00686,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:00:00,106.01667,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:01:00,105.98724,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:02:00,105.98724,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:03:00,105.97743,32.1
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:04:00,105.97743,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:05:00,105.95781,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:06:00,105.93819,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:07:00,105.91857,32.2
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:08:00,105.91857,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:09:00,105.88914,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:10:00,105.86952,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:11:00,105.86952,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:12:00,105.88914,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:13:00,105.85971,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:14:00,105.84009,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:15:00,105.83028,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:16:00,105.84009,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:17:00,105.83028,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:18:00,105.81066,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:19:00,105.80085,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:20:00,105.80085,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:21:00,105.80085,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:22:00,105.78123,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:23:00,105.77142,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:24:00,105.78123,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:25:00,105.77142,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:26:00,105.77142,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:27:00,105.7518,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:28:00,105.7518,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:29:00,105.74199,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:30:00,105.74199,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:31:00,105.73218,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:32:00,105.74199,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:33:00,105.69294,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:34:00,105.69294,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:35:00,105.73218,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:36:00,105.69294,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:37:00,105.68313,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:38:00,105.66351,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:39:00,105.68313,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:40:00,105.6537,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:41:00,105.6537,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:42:00,105.63408,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:43:00,105.66351,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:44:00,105.61446,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:45:00,105.63408,32.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:46:00,105.6537,32.7
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:47:00,105.62427,32.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:48:00,105.57522,32.6
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:49:00,105.62427,32.7
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:50:00,105.61446,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:51:00,105.54579,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:52:00,105.59484,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:53:00,105.59484,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:54:00,105.56541,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:55:00,105.54579,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:56:00,105.54579,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:57:00,105.54579,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:58:00,105.53598,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 20:59:00,105.54579,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:00:00,105.51636,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:01:00,105.47712,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:02:00,105.54579,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:03:00,105.51636,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:04:00,105.53598,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:05:00,105.50655,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:06:00,105.51636,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:07:00,105.47712,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:08:00,105.48693,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:09:00,105.41826,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:10:00,105.44769,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:11:00,105.44769,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:12:00,105.42807,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:13:00,105.4575,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:14:00,105.41826,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:15:00,105.40845,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:16:00,105.41826,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:17:00,105.38883,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:18:00,105.40845,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:19:00,105.38883,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:20:00,105.40845,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:21:00,105.40845,32.3
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:22:00,105.40845,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:23:00,105.38883,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:24:00,105.36921,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:25:00,105.3594,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:26:00,105.33978,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:27:00,105.33978,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:28:00,105.32997,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:29:00,105.33978,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:30:00,105.32997,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:31:00,105.29073,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:32:00,105.30054,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:33:00,105.32997,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:34:00,105.30054,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:35:00,105.31035,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:36:00,105.30054,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:37:00,105.32997,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:38:00,105.32997,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:39:00,105.30054,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:40:00,105.30054,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:41:00,105.30054,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:42:00,105.27111,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:43:00,105.31035,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:44:00,105.29073,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:45:00,105.27111,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:46:00,105.29073,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:47:00,105.29073,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:48:00,105.27111,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:49:00,105.29073,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:50:00,105.25149,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:51:00,105.25149,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:52:00,105.27111,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:53:00,105.25149,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:54:00,105.27111,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:55:00,105.25149,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:56:00,105.22206,32.5
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:57:00,105.22206,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:58:00,105.22206,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 21:59:00,105.21225,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 22:00:00,105.19263,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 22:01:00,105.22206,32.4
Solinst Levelogger Junior Edge Model 3001,2021-08-17 22:02:00,105.22206,32.5
